# %ECSV 1.0
# ---
# datatype:
# - {name: ID, datatype: int64}
# - {name: I17ID, datatype: int64}
# - {name: RAdeg, unit: deg, datatype: float64}
# - {name: DEdeg, unit: deg, datatype: float64}
# - {name: z, datatype: float64}
# - {name: e_z, datatype: float64}
# - {name: Conf, datatype: int64}
# - {name: EW0, unit: Angstrom, datatype: float64}
# - {name: e_EW0, unit: Angstrom, datatype: float64}
# - {name: MUV, unit: mag, datatype: float64}
# - {name: e_MUV, unit: mag, datatype: float64}
# - {name: logLLya, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya, unit: dex(erg / s), datatype: float64}
# - {name: Peaksep, unit: km / s, datatype: float64}
# - {name: e_Peaksep, unit: km / s, datatype: float64}
# - {name: FWHM, unit: km / s, datatype: float64}
# - {name: e_FWHM, unit: km / s, datatype: float64}
# - {name: Asym, datatype: float64}
# - {name: e_Asym, datatype: float64}
# - {name: Re, unit: kpc, datatype: float64}
# - {name: e_Re, unit: kpc, datatype: float64}
# - {name: axisratio, datatype: float64}
# - {name: e_axisratio, datatype: float64}
# - {name: f_esc_Lya, datatype: float64}
# - {name: e_f_esc_Lya, datatype: float64}
# - {name: logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: e_logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# - {name: e_logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     DEdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: DEdeg}
#     EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id002 !astropy.units.Unit {unit: Angstrom}
#       value: !astropy.table.SerializedColumn {name: EW0}
#     FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: FWHM}
#     MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id003 !astropy.units.Unit {unit: mag}
#       value: !astropy.table.SerializedColumn {name: MUV}
#     Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: Peaksep}
#     RAdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: RAdeg}
#     Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id004 !astropy.units.Unit {unit: kpc}
#       value: !astropy.table.SerializedColumn {name: Re}
#     e_EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id002
#       value: !astropy.table.SerializedColumn {name: e_EW0}
#     e_FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_FWHM}
#     e_MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id003
#       value: !astropy.table.SerializedColumn {name: e_MUV}
#     e_Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_Peaksep}
#     e_Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id004
#       value: !astropy.table.SerializedColumn {name: e_Re}
#     e_logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: e_logL1200}
#     e_logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya}
#     e_logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya_int}
#     e_logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: e_logN_ion}
#     logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: logL1200}
#     logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya}
#     logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya_int}
#     logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: logN_ion}
# schema: astropy-2.0
ID I17ID RAdeg DEdeg z e_z Conf EW0 e_EW0 MUV e_MUV logLLya e_logLLya Peaksep e_Peaksep FWHM e_FWHM Asym e_Asym Re e_Re axisratio e_axisratio f_esc_Lya e_f_esc_Lya logLLya_int e_logLLya_int logN_ion e_logN_ion logL1200 e_logL1200
106025070 0 53.08424 -27.79555 4.123 0.0013 2 461.13 0.0 -16.635 0.0 42.26 0.5 0.0 0.0 119.51 81.68 0.18 0.16 1.0 0.0 1.0 0.0 1.0 0.0 42.26 0.217 53.184 0.094 39.596 0.217
106027072 0 53.07838 -27.79542 4.2783 0.0013 3 92.32 0.0 -18.957 0.0 42.49 0.38 0.0 0.0 233.16 51.21 0.15 0.08 0.92 0.0 0.5 0.0 0.443 0.0 42.844 0.165 53.768 0.072 40.525 0.165
106032083 0 53.07551 -27.80684 4.3584 0.0014 2 103.81 44.92 -17.952 0.325 42.14 0.72 0.0 0.0 230.4 76.85 0.19 0.09 1.21 0.0 0.64 0.0 0.498 0.216 42.443 0.365 53.367 0.159 40.124 0.365
106035088 0 53.07147 -27.7984 4.7168 0.0018 2 63.04 10.71 -19.856 0.095 42.68 0.33 0.0 0.0 309.13 92.43 0.26 0.06 4.42 0.0 0.23 0.0 0.303 0.051 43.199 0.161 54.123 0.07 40.88 0.161
107004077 0 53.0841 -27.81323 3.0536 0.0012 2 251.4 130.43 -17.495 0.524 42.34 0.42 602.17 138.11 83.49 245.69 0.22 0.23 0.94 0.0 0.31 0.0 1.0 0.0 42.34 0.182 53.264 0.079 39.94 0.29
107008086 0 53.0914 -27.81415 3.2538 0.001 3 83.16 29.5 -18.01 0.257 42.07 0.6 0.0 0.0 47.53 142.29 0.17 0.11 2.52 0.0 0.37 0.0 0.399 0.142 42.469 0.303 53.393 0.132 40.15 0.303
107015098 0 53.08402 -27.82342 3.6531 0.0016 3 21.34 3.07 -20.795 0.021 42.59 0.33 0.0 0.0 377.75 106.51 0.19 0.09 0.86 0.0 0.51 0.0 0.102 0.015 43.581 0.157 54.505 0.068 41.261 0.156
107016099 0 53.08168 -27.8111 3.7083 0.0014 3 55.16 5.43 -20.583 0.036 42.92 0.21 0.0 0.0 394.99 49.76 0.19 0.04 1.95 0.0 0.81 0.0 0.265 0.026 43.497 0.101 54.421 0.044 41.178 0.101
107024120 0 53.0815 -27.8268 4.2793 0.0014 2 47.11 17.73 -18.661 0.223 42.08 0.72 0.0 0.0 174.28 102.34 0.1 0.18 11.25 0.0 0.37 0.0 0.226 0.085 42.726 0.353 53.65 0.153 40.407 0.353
107033150 0 53.09364 -27.82035 4.7985 0.0019 2 83.37 15.03 -19.864 0.141 42.81 0.29 0.0 0.0 495.54 71.59 0.23 0.05 2.29 0.0 0.41 0.0 0.4 0.072 43.208 0.148 54.132 0.064 40.889 0.148
107034151 0 53.08097 -27.82126 4.8044 0.0027 3 70.98 8.94 -19.726 0.066 42.68 0.25 463.58 253.22 219.43 31.79 0.23 0.05 0.69 0.0 0.47 0.0 0.341 0.043 43.147 0.122 54.071 0.053 40.829 0.122
107041159 0 53.08799 -27.81312 5.3128 0.0014 3 88.38 9.62 -20.148 0.044 42.95 0.23 0.0 0.0 183.07 20.65 0.33 0.03 5.54 0.0 0.65 0.0 0.424 0.046 43.323 0.11 54.247 0.048 41.004 0.11
108006104 0 53.09532 -27.82316 3.1631 0.0015 2 46.88 6.83 -19.929 0.056 42.58 0.31 0.0 0.0 342.87 119.16 0.24 0.09 7.16 0.0 0.75 0.0 0.225 0.033 43.228 0.149 54.152 0.065 40.909 0.149
108009107 0 53.09144 -27.83961 3.3816 0.0019 2 423.85 124.29 -16.939 0.247 42.34 0.42 759.82 223.84 407.82 118.8 0.0 0.09 1.0 0.0 0.5 0.0 1.0 0.0 42.34 0.182 53.264 0.079 39.713 0.222
108010108 0 53.09115 -27.8277 3.475 0.0016 2 47.69 15.13 -18.619 0.128 42.07 0.68 0.0 0.0 196.07 119.24 0.09 0.13 2.12 0.0 0.45 0.0 0.229 0.073 42.71 0.326 53.634 0.142 40.392 0.326
108017130 0 53.09593 -27.8294 4.0448 0.0015 2 163.01 41.48 -18.483 0.183 42.55 0.44 0.0 0.0 300.05 113.0 0.17 0.14 3.64 0.0 0.26 0.0 0.782 0.199 42.657 0.221 53.581 0.096 40.338 0.221
108030156 0 53.08345 -27.83096 4.8442 0.0016 2 98.87 20.35 -19.095 0.128 42.58 0.39 0.0 0.0 224.42 56.46 0.3 0.07 2.14 0.0 0.54 0.0 0.475 0.098 42.903 0.192 53.827 0.083 40.585 0.192
109003027 0 53.08913 -27.84309 3.2004 0.0049 2 122.07 51.79 -17.417 0.316 42.0 0.71 218.11 658.78 135.21 297.49 0.4 0.22 1.0 0.0 1.0 0.0 0.586 0.249 42.232 0.36 53.156 0.156 39.913 0.36
109004028 0 53.09935 -27.8392 3.2669 0.0018 2 33.91 7.22 -19.647 0.048 42.33 0.48 0.0 0.0 318.05 179.61 0.27 0.19 3.97 0.0 0.33 0.0 0.163 0.035 43.118 0.228 54.042 0.099 40.8 0.228
109006034 0 53.09828 -27.84658 3.3725 0.0037 2 71.0 14.02 -18.983 0.097 42.39 0.4 502.64 475.0 420.28 97.05 0.25 0.08 3.24 0.0 0.55 0.0 0.341 0.067 42.857 0.194 53.781 0.084 40.539 0.194
109008036 0 53.09898 -27.84684 3.5842 0.001 1 85.72 21.76 -18.412 0.157 42.24 0.48 0.0 0.0 14.44 166.0 -0.07 0.05 1.0 0.0 1.0 0.0 0.411 0.104 42.626 0.236 53.55 0.102 40.307 0.236
109009037 0 53.09645 -27.84054 3.5922 0.001 3 34.23 4.61 -20.224 0.032 42.57 0.3 0.0 0.0 65.94 534.69 0.25 0.13 5.78 0.0 0.19 0.0 0.164 0.022 43.355 0.143 54.279 0.062 41.036 0.143
109010038 0 53.09467 -27.85129 3.6042 0.0011 2 291.02 240.52 -16.83 0.858 42.14 0.52 0.0 0.0 129.94 44.91 0.2 0.05 1.0 0.0 1.0 0.0 1.0 0.0 42.14 0.226 53.064 0.098 39.676 0.424
109014056 0 53.09161 -27.85506 4.0605 0.0014 3 59.39 14.3 -19.02 0.114 42.32 0.5 0.0 0.0 238.64 74.06 0.09 0.08 2.79 0.0 0.76 0.0 0.285 0.069 42.865 0.241 53.789 0.105 40.546 0.241
109015057 0 53.09419 -27.85278 4.0587 0.0015 3 866.84 0.0 -16.533 0.0 42.49 0.38 558.99 139.33 191.12 37.72 0.2 0.06 1.0 0.0 1.0 0.0 1.0 0.0 42.49 0.165 53.414 0.072 39.552 0.165
109017059 0 53.09995 -27.83842 4.1481 0.0014 3 60.41 8.99 -20.152 0.048 42.78 0.33 0.0 0.0 272.99 63.98 0.16 0.08 3.36 0.0 0.26 0.0 0.29 0.043 43.318 0.157 54.242 0.068 40.999 0.157
109024083 0 53.08971 -27.84514 4.735 0.0051 2 35.29 8.1 -19.912 0.067 42.45 0.51 706.24 498.22 321.99 147.23 0.1 0.15 3.64 0.0 0.3 0.0 0.169 0.039 43.222 0.243 54.146 0.106 40.902 0.243
109025084 0 53.10303 -27.84144 4.7687 0.0009 3 140.68 30.07 -18.691 0.179 42.57 0.31 413.84 25.06 149.39 23.06 0.14 0.04 1.0 0.0 1.0 0.0 0.675 0.144 42.741 0.163 53.665 0.071 40.422 0.163
110002003 0 53.10474 -27.85706 3.352 0.0012 2 70.0 20.98 -18.435 0.153 42.16 0.61 483.18 138.42 82.43 180.52 -0.03 0.19 1.0 0.0 1.0 0.0 0.336 0.101 42.634 0.295 53.558 0.128 40.315 0.295
110003005 0 53.11131 -27.86294 3.4125 0.0008 2 369.09 122.58 -18.245 0.338 42.81 0.26 532.72 36.51 244.11 48.04 0.12 0.05 2.61 0.0 0.28 0.0 1.0 0.0 42.81 0.113 53.734 0.049 40.243 0.183
110004006 0 53.10865 -27.86447 3.4123 0.0026 2 69.05 7.32 -19.795 0.045 42.7 0.22 631.38 326.49 388.74 84.31 0.18 0.06 6.72 0.0 0.32 0.0 0.331 0.035 43.18 0.106 54.104 0.046 40.861 0.106
110006008 0 53.10292 -27.86317 3.6999 0.0021 3 57.87 7.87 -19.558 0.065 42.53 0.28 561.5 243.48 286.42 108.53 0.08 0.13 2.53 0.0 0.38 0.0 0.278 0.038 43.086 0.135 54.01 0.059 40.768 0.135
110007009 0 53.09457 -27.85621 3.7021 0.0042 3 96.78 14.7 -19.38 0.09 42.68 0.29 510.38 499.85 246.72 62.5 0.29 0.04 5.16 0.0 0.91 0.0 0.465 0.071 43.013 0.142 53.937 0.062 40.694 0.142
110015049 0 53.10448 -27.86724 4.1425 0.0014 2 56.34 9.59 -19.947 0.058 42.67 0.37 0.0 0.0 204.17 68.52 0.33 0.11 3.75 0.0 0.92 0.0 0.27 0.046 43.239 0.177 54.163 0.077 40.919 0.177
110018062 0 53.10563 -27.86284 4.6456 0.0011 2 40.52 14.67 -19.602 0.092 42.39 0.81 0.0 0.0 15.56 135.62 -0.1 0.09 1.0 0.0 0.5 0.0 0.194 0.07 43.102 0.385 54.026 0.167 40.782 0.386
111001001 0 53.0895 -27.79506 3.0899 0.0013 3 164.72 52.47 -17.717 0.255 42.25 0.49 0.0 0.0 200.89 114.96 0.33 0.06 1.0 0.0 1.0 0.0 0.791 0.252 42.352 0.254 53.276 0.11 40.033 0.254
111002002 0 53.09027 -27.80699 3.4849 0.0013 1 98.23 32.7 -17.952 0.228 42.12 0.59 0.0 0.0 281.3 139.77 -0.14 0.18 1.0 0.0 1.0 0.0 0.472 0.157 42.446 0.294 53.37 0.128 40.128 0.294
111009022 0 53.09957 -27.80215 4.2058 0.0032 3 45.58 5.67 -20.609 0.034 42.84 0.28 225.77 338.6 443.68 72.03 0.15 0.05 3.36 0.0 0.37 0.0 0.219 0.027 43.5 0.133 54.424 0.058 41.181 0.133
111010023 0 53.10017 -27.79439 4.2827 0.0016 2 102.42 59.86 -17.982 0.539 42.15 0.7 0.0 0.0 189.6 104.62 0.19 0.17 1.0 0.0 1.0 0.0 0.492 0.287 42.458 0.396 53.382 0.172 40.14 0.396
111015030 0 53.0981 -27.80105 4.4874 0.0013 3 75.22 22.01 -18.94 0.258 42.39 0.39 0.0 0.0 140.62 54.78 0.14 0.1 3.89 0.0 0.1 0.0 0.361 0.106 42.832 0.212 53.756 0.092 40.514 0.212
111016031 0 53.10222 -27.79321 4.4986 0.0012 3 95.55 14.49 -19.576 0.077 42.75 0.31 0.0 0.0 199.85 19.45 0.17 0.03 3.42 0.0 0.42 0.0 0.459 0.07 43.088 0.15 54.012 0.065 40.77 0.15
111021036 0 53.10331 -27.79967 5.9916 0.0019 3 146.78 26.66 -19.936 0.064 43.08 0.4 0.0 0.0 309.68 53.05 0.18 0.05 3.72 0.0 0.31 0.0 0.705 0.128 43.232 0.191 54.156 0.083 40.913 0.191
112005037 0 53.10819 -27.8174 3.0557 0.001 2 211.86 75.5 -17.566 0.314 42.29 0.47 0.0 0.0 224.12 72.33 0.06 0.09 1.0 0.0 1.0 0.0 1.0 0.0 42.29 0.204 53.214 0.089 39.964 0.256
112006038 0 53.10331 -27.81587 3.3281 0.0013 3 238.94 69.17 -17.82 0.251 42.45 0.4 0.0 0.0 263.48 122.82 0.16 0.15 1.0 0.0 1.0 0.0 1.0 0.0 42.45 0.174 53.374 0.076 40.072 0.214
112007039 0 53.09872 -27.80802 3.4606 0.0008 2 79.67 21.39 -18.44 0.156 42.22 0.52 395.15 68.74 103.18 42.32 0.19 0.05 0.93 0.0 0.38 0.0 0.382 0.103 42.638 0.254 53.562 0.11 40.319 0.254
112014060 0 53.10416 -27.81728 4.283 0.0018 3 84.53 18.82 -18.751 0.153 42.37 0.39 0.0 0.0 201.35 105.46 0.12 0.14 4.65 0.0 0.2 0.0 0.406 0.09 42.761 0.195 53.685 0.085 40.443 0.195
112022074 0 53.10229 -27.81857 4.7691 0.0022 3 71.01 27.13 -18.784 0.212 42.31 0.75 0.0 0.0 252.46 135.23 0.19 0.14 3.15 0.0 0.55 0.0 0.341 0.13 42.777 0.366 53.701 0.159 40.459 0.365
112027079 0 53.10192 -27.81079 5.1236 0.0014 2 1020.6 0.0 -16.633 0.0 42.6 0.36 0.0 0.0 173.56 70.22 0.28 0.15 1.0 0.0 1.0 0.0 1.0 0.0 42.6 0.156 53.524 0.068 39.591 0.156
113005024 0 53.10082 -27.83075 3.2671 0.0009 3 88.69 38.81 -17.757 0.381 41.99 0.6 0.0 0.0 50.1 87.86 0.18 0.08 1.0 0.0 0.5 0.0 0.426 0.186 42.361 0.322 53.285 0.14 40.042 0.323
113007030 0 53.1139 -27.83117 3.6407 0.0042 3 73.08 12.29 -19.405 0.065 42.57 0.36 1649.33 475.05 298.42 138.22 -0.23 0.19 3.02 0.0 0.26 0.0 0.351 0.059 43.025 0.172 53.949 0.075 40.706 0.173
113014051 0 53.10108 -27.83154 4.1509 0.0047 1 73.7 35.17 -18.517 0.382 42.22 0.74 239.99 519.72 287.12 157.17 0.02 0.18 4.94 0.0 0.24 0.0 0.354 0.169 42.671 0.383 53.595 0.166 40.353 0.382
114006067 0 53.11138 -27.83609 3.4335 0.0011 3 71.74 20.49 -18.406 0.143 42.16 0.58 0.0 0.0 167.35 57.65 0.23 0.07 2.16 0.0 0.48 0.0 0.344 0.098 42.623 0.281 53.547 0.122 40.304 0.281
114010076 0 53.1141 -27.84072 4.0323 0.0007 3 102.71 15.16 -19.288 0.094 42.67 0.27 227.37 30.87 97.66 29.42 0.23 0.04 0.5 0.0 1.0 0.0 0.493 0.073 42.977 0.134 53.901 0.058 40.658 0.134
114019101 0 53.11665 -27.83973 4.7154 0.0043 3 111.96 18.74 -19.476 0.126 42.78 0.28 489.45 424.93 239.87 39.12 0.25 0.04 0.66 0.0 0.66 0.0 0.537 0.09 43.05 0.142 53.974 0.062 40.731 0.142
115004089 0 53.11653 -27.86426 3.0228 0.0007 3 137.42 17.47 -19.437 0.113 42.86 0.17 569.13 22.76 240.8 26.03 0.2 0.03 3.47 0.0 0.28 0.0 0.66 0.084 43.04 0.093 53.964 0.04 40.722 0.092
115008100 0 53.12085 -27.85644 3.1075 0.0028 2 54.71 18.33 -17.989 0.172 41.88 0.68 664.36 369.8 149.39 55.43 0.24 0.07 2.37 0.0 0.23 0.0 0.263 0.088 42.46 0.329 53.384 0.143 40.142 0.329
115012104 0 53.12415 -27.85122 3.3117 0.0006 3 39.89 5.82 -19.805 0.066 42.47 0.3 426.94 17.75 209.26 52.23 0.23 0.05 5.28 0.0 0.45 0.0 0.191 0.028 43.189 0.145 54.113 0.063 40.869 0.145
115020114 0 53.11998 -27.85196 3.5815 0.0011 2 17.6 2.11 -20.512 0.038 42.39 0.26 0.0 0.0 183.6 52.34 -0.13 0.08 0.8 0.0 0.54 0.0 0.084 0.01 43.466 0.124 54.39 0.054 41.144 0.125
115021115 0 53.12078 -27.86221 3.592 0.001 3 118.28 35.61 -18.076 0.277 42.25 0.36 0.0 0.0 69.95 333.93 0.27 0.06 1.92 0.0 0.62 0.0 0.568 0.171 42.496 0.204 53.42 0.089 40.177 0.204
115022116 0 53.12719 -27.85628 3.5999 0.0014 3 18.56 3.26 -20.206 0.043 42.29 0.39 0.0 0.0 339.81 90.71 0.14 0.08 9.42 0.0 0.22 0.0 0.089 0.016 43.341 0.186 54.265 0.081 41.021 0.186
115024120 0 53.1251 -27.85224 3.6892 0.013 3 65.83 6.69 -19.919 0.045 42.73 0.21 389.18 1576.02 513.39 244.71 0.28 0.09 2.47 0.0 0.49 0.0 0.316 0.032 43.23 0.101 54.154 0.044 40.912 0.101
115028125 0 53.12262 -27.85784 3.7016 0.0021 3 9.53 3.81 -19.949 0.054 41.9 0.91 0.0 0.0 267.46 187.35 0.02 0.21 0.79 0.0 1.0 0.0 0.046 0.018 43.237 0.43 54.161 0.187 40.921 0.432
115032151 0 53.12596 -27.85895 4.0266 0.0021 1 37.24 12.99 -19.446 0.312 42.29 0.45 0.0 0.0 398.05 195.78 0.11 0.18 6.0 0.0 0.32 0.0 0.179 0.062 43.037 0.247 53.961 0.107 40.719 0.247
115035156 0 53.11478 -27.84967 4.1214 0.0013 2 54.39 20.85 -18.446 0.262 42.06 0.68 0.0 0.0 171.96 63.79 0.31 0.09 0.54 0.0 0.57 0.0 0.261 0.1 42.643 0.339 53.567 0.147 40.324 0.339
115036157 0 53.11183 -27.85579 4.3073 0.001 3 158.32 54.41 -18.022 0.326 42.35 0.38 383.34 75.57 102.88 68.64 0.16 0.14 1.0 0.0 1.0 0.0 0.76 0.261 42.469 0.222 53.393 0.096 40.15 0.223
115043175 0 53.12133 -27.85744 4.7748 0.0016 3 160.11 26.15 -18.846 0.099 42.69 0.31 0.0 0.0 249.43 62.46 0.39 0.03 5.08 0.0 0.21 0.0 0.769 0.126 42.804 0.152 53.728 0.066 40.486 0.152
115045177 0 53.11328 -27.86276 4.8439 0.0015 2 70.73 26.87 -18.295 0.284 42.11 0.63 0.0 0.0 196.07 93.08 0.09 0.16 3.06 0.0 0.2 0.0 0.34 0.129 42.579 0.319 53.503 0.139 40.26 0.32
116002059 0 53.13204 -27.84885 3.0597 0.0012 3 32.83 6.87 -19.338 0.066 42.19 0.46 534.81 138.65 158.54 87.54 0.2 0.11 1.53 0.0 0.92 0.0 0.158 0.033 42.991 0.22 53.915 0.096 40.674 0.219
116005062 0 53.13854 -27.85767 3.1075 0.0018 3 53.05 10.3 -19.55 0.048 42.49 0.44 0.0 0.0 351.62 159.14 0.4 0.14 2.97 0.0 0.24 0.0 0.255 0.049 43.083 0.209 54.007 0.091 40.765 0.209
116011072 0 53.13156 -27.85384 3.2708 0.0009 2 601.63 0.0 -16.025 0.0 42.13 0.5 498.98 74.2 148.1 81.43 0.26 0.12 1.0 0.0 1.0 0.0 1.0 0.0 42.13 0.217 53.054 0.094 39.351 0.217
116015086 0 53.14231 -27.85496 3.4864 0.0011 2 55.66 22.23 -18.133 0.148 41.94 0.86 0.0 0.0 146.8 100.53 0.34 0.16 1.0 0.0 1.0 0.0 0.267 0.107 42.513 0.413 53.437 0.179 40.194 0.412
116016087 0 53.13052 -27.85355 3.6041 0.0011 2 224.36 77.05 -17.622 0.32 42.34 0.4 0.0 0.0 107.65 101.15 0.12 0.16 1.65 0.0 0.7 0.0 1.0 0.0 42.34 0.174 53.264 0.076 39.989 0.229
116019092 0 53.13737 -27.84361 3.6987 0.0018 3 116.0 10.94 -19.624 0.053 42.86 0.18 408.33 196.13 317.05 47.05 0.15 0.04 1.99 0.0 0.72 0.0 0.557 0.053 43.114 0.089 54.038 0.039 40.796 0.088
116021094 0 53.13252 -27.85631 3.7005 0.0013 3 123.37 40.49 -17.858 0.252 42.18 0.53 0.0 0.0 196.69 74.88 0.02 0.09 1.0 0.0 1.0 0.0 0.592 0.194 42.408 0.271 53.332 0.118 40.089 0.271
116023096 0 53.1353 -27.85592 3.9408 0.0016 2 108.27 60.09 -17.798 0.523 42.1 0.62 0.0 0.0 329.13 135.72 -0.05 0.15 1.0 0.0 1.0 0.0 0.52 0.288 42.384 0.361 53.308 0.157 40.065 0.362
116024097 0 53.13832 -27.85286 3.9622 0.0011 2 90.53 92.48 -17.847 1.026 42.04 0.86 285.98 98.03 131.79 101.52 0.18 0.14 1.0 0.0 0.5 0.0 0.435 0.444 42.402 0.579 53.326 0.252 40.083 0.58
116035137 0 53.13375 -27.85572 4.7676 0.0013 2 144.74 47.72 -18.003 0.206 42.3 0.62 0.0 0.0 174.08 61.2 -0.01 0.12 1.0 0.0 0.91 0.0 0.695 0.229 42.458 0.305 53.382 0.132 40.139 0.305
116039142 0 53.13171 -27.84706 5.3216 0.0016 3 77.23 14.07 -19.572 0.058 42.66 0.4 0.0 0.0 221.09 69.41 0.2 0.09 3.17 0.0 0.64 0.0 0.371 0.068 43.091 0.191 54.015 0.083 40.772 0.191
117001001 0 53.15824 -27.84796 3.0199 0.0017 2 48.34 8.79 -18.981 0.072 42.22 0.39 0.0 0.0 393.78 192.35 -0.31 0.18 3.78 0.0 0.29 0.0 0.232 0.042 42.855 0.186 53.779 0.081 40.536 0.187
117002002 0 53.15414 -27.84659 3.0257 0.001 2 189.66 58.16 -17.418 0.276 42.19 0.39 0.0 0.0 208.41 95.97 -0.17 0.13 1.0 0.0 1.0 0.0 0.91 0.279 42.231 0.215 53.155 0.093 39.912 0.215
117005019 0 53.15397 -27.85184 3.3632 0.0013 2 47.1 14.76 -18.198 0.097 41.89 0.69 507.93 140.12 108.79 41.51 0.36 0.05 16.31 0.0 0.1 0.0 0.226 0.071 42.536 0.329 53.46 0.143 40.217 0.329
117006020 0 53.14707 -27.8475 3.5686 0.0018 2 232.78 0.0 -16.436 0.0 41.88 0.83 0.0 0.0 192.75 174.57 0.24 0.21 0.01 0.0 0.41 0.0 1.0 0.0 41.88 0.36 52.804 0.156 39.513 0.36
117011043 0 53.15137 -27.84619 3.9531 0.0011 2 147.55 46.04 -17.613 0.251 42.16 0.48 0.0 0.0 177.4 46.13 -0.01 0.08 1.0 0.0 1.0 0.0 0.708 0.221 42.31 0.249 53.234 0.108 39.991 0.249
117017058 0 53.15944 -27.84433 4.4294 0.0013 2 162.41 73.68 -17.75 0.444 42.25 0.44 0.0 0.0 155.87 46.59 0.16 0.06 0.83 0.0 1.0 0.0 0.78 0.354 42.358 0.274 53.282 0.119 40.039 0.275
117019062 0 53.16103 -27.84562 4.7919 0.0013 2 139.41 99.35 -17.672 0.707 42.16 0.65 0.0 0.0 120.61 60.36 0.07 0.12 1.0 0.0 1.0 0.0 0.669 0.477 42.335 0.419 53.259 0.182 40.016 0.419
117027076 0 53.16086 -27.84165 5.3158 0.0015 2 38.69 0.0 -19.03 0.137 42.14 0.74 0.0 0.0 127.62 64.8 0.19 0.15 2.99 0.0 0.31 0.0 0.186 0.0 42.87 0.322 53.794 0.14 40.552 0.322
117028077 0 53.14765 -27.84198 5.4029 0.0014 3 60.22 20.84 -19.337 0.11 42.46 0.76 0.0 0.0 133.19 44.41 0.13 0.1 2.89 0.0 0.5 0.0 0.289 0.1 42.999 0.363 53.923 0.158 40.68 0.363
117029078 0 53.15678 -27.83954 5.5108 0.0027 2 37.24 7.2 -21.089 0.02 42.95 0.44 0.0 0.0 539.75 144.21 -0.02 0.1 7.42 0.0 0.31 0.0 0.179 0.035 43.697 0.209 54.621 0.091 41.379 0.209
117039091 0 53.15621 -27.83608 5.7633 0.0017 3 119.88 38.28 -18.873 0.159 42.57 0.65 0.0 0.0 252.27 38.7 0.22 0.04 1.23 0.0 1.0 0.0 0.575 0.184 42.81 0.315 53.734 0.137 40.491 0.315
118002011 0 53.16479 -27.8369 3.1314 0.0023 3 23.04 3.68 -20.079 0.035 42.34 0.36 1059.47 282.0 331.49 71.73 0.16 0.07 2.82 0.0 0.66 0.0 0.111 0.018 43.295 0.172 54.219 0.075 40.978 0.171
