158013043    0  53,04431 -27,81375 3,5568   0,0010 2   47,98  10,67 -20,031 0,133 42,64  0,43  448,82    8,71000000e+01 351,38   190,37  0,02  0,19   6,91   0,47 1,00 0,00
158015059    0  53,04852 -27,81926 3,6753   0,0009 2  234,31 151,10 -17,502 0,646 42,31  0,55  339,62    7,80600000e+01 316,58   114,14 -0,10  0,14   2,50   0,39 1,00 0,00
158017062    0  53,04205 -27,82155 3,7032   0,0133 2   46,14  13,31 -18,836 0,117 42,14  0,62    0,00    0,00000000e+00 270,52   143,23  0,09  0,18   1,75   0,10 1,00 0,00
158021103    0  53,03942 -27,81989 3,7612   0,0218 2   98,17  63,98 -17,473 0,390 41,92  1,25    0,00    0,00000000e+00 223,75   113,62  0,10 10,00   1,01   0,35 1,00 0,00
158025115    0  53,04210 -27,82235 4,0565   0,0035 2  169,91  84,17 -17,835 0,411 42,31  0,73    0,00    0,00000000e+00 181,85    65,83 -0,22  0,08   1,84   0,46 1,00 0,00
158026116    0  53,03699 -27,80897 4,0563   0,0060 2   40,59  12,80 -19,024 0,146 42,16  0,66    0,00    0,00000000e+00 227,64   109,39  0,17  0,15   1,79   0,10 1,00 0,00
158027117    0  53,04928 -27,81014 4,0687   0,0009 3  183,42  30,80 -19,350 0,144 42,95  0,23  574,27    4,55300000e+01 206,98    23,89  0,18  0,03   1,53   0,08 1,00 0,00
158030126    0  53,05335 -27,80946 4,1376   0,0075 1  249,31   0,00 -16,666 0,000 42,01  0,95    0,00    0,00000000e+00 166,31   111,78  0,10 10,00   1,00   0,00 1,00 0,00
158032128    0  53,05350 -27,81348 4,2909   0,0032 3  234,31  87,78 -17,941 0,339 42,49  0,47    0,00    0,00000000e+00 174,29    37,66  0,22  0,05   0,93   0,20 1,00 0,00
158033129    0  53,05420 -27,81141 4,3003   0,0011 3  385,45 173,05 -19,121 0,473 43,18  0,22  585,09    8,05900000e+01 191,93   346,82 -0,20  0,54   1,00   0,00 1,00 0,00
158039139    0  53,05231 -27,80823 4,3491   0,0146 2   75,50  13,69 -19,804 0,088 42,74  0,37    0,00    0,00000000e+00 356,45    65,66  0,14  0,18   3,49   0,16 0,40 0,04
158040140    0  53,04709 -27,80773 4,4280   0,0026 2   23,85   9,68 -19,966 0,066 42,31  0,92    0,00    0,00000000e+00  78,23   185,11 -0,01  0,68   2,81   0,52 1,00 0,00
158047155    0  53,04002 -27,81162 4,7472   0,0092 2   32,35  17,53 -18,943 0,199 42,03  1,17    0,00    0,00000000e+00 215,86    90,30  0,13  0,14   1,85   0,19 0,40 0,10
158048156    0  53,04413 -27,82123 4,8809   0,0063 2 1209,46   0,00 -16,421 0,000 42,59  0,48    0,00    0,00000000e+00 296,67    82,35  0,10 10,00   5,27   0,73 0,53 0,08
158049157    0  53,04459 -27,81361 5,1334   0,0424 1   11,38   4,93 -20,559 0,196 42,22  0,91    0,00    0,00000000e+00 282,81   174,41  0,22  0,44   4,97   0,19 0,51 0,03
158050158    0  53,05547 -27,81486 5,1354   0,0153 1  571,44   0,00 -16,578 0,000 42,33  0,83    0,00    0,00000000e+00 345,58   169,76  0,10 10,00   1,00   0,00 1,00 0,00
158051159    0  53,04840 -27,81507 5,2316   0,0048 1  167,06  78,33 -18,221 0,219 42,45  0,97    0,00    0,00000000e+00 213,94   108,62  0,38  0,12   3,77   0,64 0,35 0,11
159003012    0  53,04571 -27,83202 3,1612   0,0055 2  590,94   0,00 -16,005 0,000 42,12  0,73    0,00    0,00000000e+00 282,98   141,11  0,10 10,00   1,00   0,00 1,00 0,00
159004013    0  53,05993 -27,82862 3,1625   0,0070 2  405,90 381,33 -17,267 0,986 42,46  0,50    0,00    0,00000000e+00 377,36   113,30  0,10 10,00   5,00   0,00 0,20 0,00
159005014    0  53,04778 -27,82910 3,2769   0,0007 1  158,70  60,83 -17,898 0,318 42,30  0,57  363,22    3,62300000e+01 111,62   120,84  0,24  0,11   1,60   0,26 0,40 0,16
159006015    0  53,06144 -27,82985 3,2912   0,0117 2  178,32  58,09 -17,896 0,265 42,35  0,49    0,00    0,00000000e+00 554,86   172,16  0,15  0,13   2,28   0,28 0,40 0,11
159007016    0  53,05342 -27,83223 3,3201   0,0035 2   50,08  11,72 -19,312 0,072 42,37  0,52    0,00    0,00000000e+00 147,06    95,66  0,17  0,11   2,11   0,08 0,50 0,03
159008017    0  53,05419 -27,82932 3,3200   0,0049 3   95,18   0,00 -19,612 0,000 42,77  0,38    0,00    0,00000000e+00 253,72    65,81  0,10 10,00   1,00   0,00 1,00 0,00
159011029    0  53,05317 -27,82400 3,4977   0,0008 1  114,57   0,00 -18,678 0,000 42,47  0,85  525,72    4,45400000e+01  97,71   153,42  0,25  0,15   1,00   0,00 1,00 0,00
159030067    0  53,05610 -27,82138 3,7881   0,0203 2   67,43  30,10 -18,425 0,324 42,14  0,76    0,00    0,00000000e+00 322,32   104,10  0,05  0,12   0,95   0,20 0,79 0,21
159035080    0  53,04528 -27,83552 3,9996   0,0178 1  518,64   0,00 -16,592 0,000 42,29  0,60    0,00    0,00000000e+00 228,71   100,74 -0,05  0,14   1,00   0,00 1,00 0,00
159049114    0  53,04612 -27,82473 4,7313   0,0114 2   77,92  30,41 -18,577 0,203 42,26  0,79    0,00    0,00000000e+00 172,08   103,76  0,09  0,19   0,75   0,24 1,00 0,00
160004047    0  53,06160 -27,84621 3,2122   0,0009 3   29,50   2,55 -21,569 0,016 43,04  0,20  745,71    4,90900000e+01 361,08    41,24  0,22  0,03   5,83   0,05 0,42 0,00
160005048    0  53,05919 -27,84718 3,2202   0,0007 3  248,15  25,93 -19,463 0,058 43,12  0,21  395,45    4,19600000e+01 289,74    51,13  0,18  0,05   2,02   0,41 0,67 0,15
160007050    0  53,05482 -27,83659 3,2991   0,0132 1   69,49  22,24 -18,461 0,162 42,17  0,65    0,00    0,00000000e+00 359,68   133,53  0,08  0,13   1,82   0,17 0,33 0,10
160011058    0  53,05866 -27,84376 3,5507   0,0054 3  131,51  17,69 -19,591 0,079 42,90  0,26    0,00    0,00000000e+00 233,01    44,13  0,08  0,06   2,94   0,11 0,48 0,03
160015065    0  53,06573 -27,83733 3,7694   0,0009 2   47,56  10,30 -19,399 0,079 42,38  0,47  531,93    4,86700000e+01 225,72   117,09  0,11  0,15   3,21   0,15 0,24 0,04
160017067    0  53,05478 -27,84563 4,0721   0,0103 2  104,70  33,41 -18,671 0,170 42,43  0,64    0,00    0,00000000e+00 290,28   111,25  0,07  0,15   4,18   0,58 0,63 0,08
160020071    0  53,06016 -27,84587 4,2802   0,0262 1   67,45  29,67 -18,447 0,208 42,15  0,91    0,00    0,00000000e+00 185,99   134,41  0,07  0,27   1,10   0,12 1,00 0,00
160021072    0  53,05960 -27,83632 4,2809   0,0049 2  103,93  36,13 -18,210 0,202 42,24  0,67    0,00    0,00000000e+00 197,44    83,23  0,18  0,12   6,23   1,35 0,12 0,10
160037105    0  53,06093 -27,84594 5,2076   0,0149 2  265,87 108,78 -17,803 0,360 42,49  0,55    0,00    0,00000000e+00 199,52   105,06  0,08  0,18   1,00   0,00 1,00 0,00
160038106    0  53,05008 -27,84094 5,2148   0,0076 1  396,32   0,00 -16,562 0,000 42,17  1,46    0,00    0,00000000e+00 192,71   182,22  0,10 10,00   1,00   0,00 1,00 0,00
160040108    0  53,05906 -27,83891 5,3205   0,0050 1  399,45   0,00 -16,726 0,000 42,23  1,12    0,00    0,00000000e+00  90,68    94,78  0,16  0,20   1,00   0,00 1,00 0,00
161007023    0  53,07021 -27,85920 4,0689   0,0033 2   57,54  16,04 -19,650 0,085 42,56  0,62    0,00    0,00000000e+00 190,95    87,36  0,10 10,00   1,83   0,05 0,59 0,03
161008024    0  53,06727 -27,84822 4,0970   0,0008 1   98,04   0,00 -16,644 0,000 41,59  5,44  191,94    4,61000000e+01   8,29  2684,70 -0,04  0,54   1,00   0,00 1,00 0,00
161012032    0  53,06238 -27,86184 4,1304   0,0028 1  479,26   0,00 -16,537 0,000 42,24  1,20    0,00    0,00000000e+00 112,75    86,91  0,10 10,00   1,00   0,00 1,00 0,00
161022049    0  53,07475 -27,86034 5,6870   0,0046 2 1056,78   0,00 -16,533 0,000 42,58  1,18    0,00    0,00000000e+00 204,59    79,56  0,10 10,00   1,00   0,00 1,00 0,00
162005057    0  53,07433 -27,87509 3,1437   0,0045 2   18,36   9,63 -19,744 0,046 42,10  1,20    0,00    0,00000000e+00 238,23   122,57  0,20  0,12   3,25   0,07 0,28 0,02
162008060    0  53,07261 -27,86699 3,4934   0,0020 1   17,62   5,02 -20,573 0,034 42,42  0,65  247,15    2,48010000e+02 166,05   571,63  0,14  0,47   3,85   0,04 0,37 0,01
162010063    0  53,06221 -27,87192 3,6464   0,4159 2   22,56   8,46 -20,011 0,207 42,30  0,77    0,00    0,00000000e+00 239,79   131,23  0,00  0,17   2,38   0,09 1,00 0,00
162024109    0  53,06887 -27,87717 4,3461   0,0052 2   28,08   7,87 -20,521 0,042 42,60  0,64    0,00    0,00000000e+00 236,65   105,52  0,06  0,48   2,29   0,20 1,00 0,00
162046138    0  53,06300 -27,87336 5,7401   0,0045 1  160,09  73,47 -18,783 0,255 42,66  0,91    0,00    0,00000000e+00 132,56    84,82  0,22  0,16   1,00   0,00 1,00 0,00
201002048    0 150,09358   2,19709 3,0380   0,0010 3   94,24  17,84 -19,414 0,165 42,68  0,26    0,00    0,00000000e+00 202,14    48,13  0,17  0,05   8,50   0,00 0,45 0,00
201004081    0 150,09735   2,19890 3,0770   0,0006 3   78,25   4,76 -21,157 0,028 43,30  0,13  428,21    2,08300000e+01 295,27    31,40  0,16  0,03   1,06   0,00 0,11 0,00
201014132    0 150,09271   2,20796 3,5288   0,0010 3   65,14   7,94 -20,232 0,050 42,85  0,26  570,60    8,57500000e+01 244,51    53,98  0,22  0,06   6,68   0,00 0,43 0,00
201018141    0 150,09567   2,20788 3,7124   0,0013 3  175,32  42,98 -18,302 0,183 42,51  0,41    0,00    0,00000000e+00 221,91    83,12  0,28  0,09   2,47   0,00 0,20 0,00
201019142    0 150,08273   2,20591 3,8220   0,0014 1  257,43   0,00 -16,600 0,000 41,99  1,29    0,00    0,00000000e+00  74,28   155,93 -0,25  0,19   1,00   0,00 1,00 0,00
201024148    0 150,08897   2,20277 4,0674   0,0013 2   25,51  15,63 -19,051 0,093 41,97  1,40    0,00    0,00000000e+00 126,04   109,95  0,21  0,20   3,31   0,00 0,64 0,00
201034163    0 150,09451   2,19891 4,4146   0,0015 1   87,84   0,00 -19,090 0,000 42,52  0,59    0,00    0,00000000e+00 108,32   104,58  0,28  0,19   1,00   0,00 1,00 0,00
201036166    0 150,08644   2,19798 4,4543   0,0014 1  211,11   0,00 -16,814 0,000 41,99  1,21    0,00    0,00000000e+00  39,14   165,48  0,04  0,19   1,00   0,00 1,00 0,00
201055197    0 150,08978   2,20316 5,1231   0,0018 2   51,65   8,47 -20,728 0,067 42,95  0,35    0,00    0,00000000e+00 353,91   119,22  0,06  0,14   3,62   0,00 0,47 0,00
201073224    0 150,09508   2,19818 6,5277   0,0019 2   16,89   0,00 -22,904 0,023 43,33  0,46    0,00    0,00000000e+00 144,19    56,93  0,39  0,09  11,76   0,00 0,78 0,00
202003009    0 150,11295   2,20546 3,0877   0,0028 1   37,45   7,77 -19,713 0,038 42,40  0,47    0,00    0,00000000e+00 583,74   371,08 -0,04  0,25   3,09   0,00 0,58 0,00
202004010    0 150,10840   2,20771 3,0953   0,0018 2  112,07  34,77 -18,118 0,131 42,24  0,66    0,00    0,00000000e+00 239,76   213,50  0,27  0,24   1,82   0,00 0,20 0,00
202005011    0 150,10638   2,20596 3,1464   0,0016 1  109,84  46,50 -18,007 0,330 42,19  0,67  361,85    2,10490000e+02  66,34   218,23  0,22  0,20   0,68   0,00 1,00 0,00
202008022    0 150,10223   2,20842 3,2276   0,0012 2  498,82   0,00 -16,304 0,000 42,16  0,60  633,56    1,27620000e+02 196,83   135,74 -0,05  0,18   1,00   0,00 1,00 0,00
202010025    0 150,11394   2,20156 3,4389   0,0017 2   25,79   4,26 -20,867 0,022 42,70  0,38    0,00    0,00000000e+00 346,53   115,26  0,38  0,07   6,38   0,00 0,33 0,00
202013030    0 150,10506   2,20686 3,6082   0,0018 2   35,90   0,00 -19,872 0,090 42,45  0,59    0,00    0,00000000e+00 295,74   179,17  0,08  0,21   4,38   0,00 0,46 0,00
202014031    0 150,10626   2,20280 3,6404   0,0015 2   60,92  15,42 -19,138 0,093 42,38  0,55    0,00    0,00000000e+00 235,97   116,51  0,31  0,13   1,95   0,00 0,57 0,00
202016035    0 150,11140   2,20148 3,7104   0,0017 1   15,91   4,73 -20,371 0,055 42,29  0,67  902,64    1,68950000e+02 306,22   181,86 -0,09  0,21   5,77   0,00 0,38 0,00
202017036    0 150,10445   2,19439 3,7687   0,0015 2   30,04   7,08 -20,009 0,049 42,42  0,53  511,72    1,61310000e+02 411,83   215,72 -0,04  0,19   5,67   0,00 0,41 0,00
202020045    0 150,10219   2,19821 3,9456   0,0010 2 1271,75   0,00 -16,264 0,000 42,55  0,40  496,15    7,34800000e+01 143,56    88,31  0,30  0,13   1,00   0,00 1,00 0,00
202021046    0 150,10869   2,20110 3,9454   0,0026 2   31,77   7,86 -20,451 0,052 42,62  0,56    0,00    0,00000000e+00 444,71   248,97  0,30  0,23   3,74   0,00 0,65 0,00
202042082    0 150,10455   2,19601 4,3110   0,0018 2   44,72  13,28 -19,642 0,109 42,45  0,64    0,00    0,00000000e+00 285,98   123,19  0,10  0,14   8,88   0,00 0,20 0,00
202044085    0 150,11093   2,20165 4,5227   0,0018 2 1192,41   0,00 -17,292 0,000 42,94  0,25  582,01    1,64040000e+02 214,44   135,32  0,21  0,23   2,84   0,00 1,00 0,00
202053094    0 150,11078   2,19682 4,9078   0,0022 2   69,54  21,39 -19,317 0,173 42,51  0,60    0,00    0,00000000e+00 263,45   155,56  0,01  0,21   1,51   0,00 0,31 0,00
203003080    0 150,12389   2,19463 2,9688   0,0017 2   97,64  33,31 -17,962 0,157 42,12  0,71    0,00    0,00000000e+00 302,35   199,04  0,10  0,20   5,49   0,00 0,50 0,00
203017130    0 150,11716   2,19345 3,6509   0,0018 1   21,49   4,40 -21,375 0,019 42,82  0,47    0,00    0,00000000e+00 377,66   213,73  0,24  0,24   3,27   0,00 0,75 0,00
203022142    0 150,12357   2,19931 3,9342   0,0013 2   54,33  12,06 -19,800 0,077 42,60  0,48  675,19    1,11390000e+02 244,76   140,30  0,17  0,17   6,59   0,00 0,20 0,00
203041174    0 150,12941   2,19572 4,3082   0,0023 2   98,79  28,64 -19,460 0,106 42,72  0,63    0,00    0,00000000e+00 324,99   175,13  0,30  0,19   4,54   0,00 0,25 0,00
203044209    0 150,12723   2,19383 4,5566   0,0015 3   75,45  13,14 -19,956 0,060 42,80  0,38    0,00    0,00000000e+00 274,95    65,04  0,30  0,06   3,18   0,00 0,57 0,00
203052220    0 150,12297   2,20332 4,9656   0,0016 2  124,64  50,26 -18,636 0,305 42,49  0,66    0,00    0,00000000e+00 122,53    95,54  0,34  0,21   2,24   0,00 0,39 0,00
203062231    0 150,11923   2,19897 5,8358   0,0022 1  108,10  36,54 -19,663 0,206 42,84  0,64    0,00    0,00000000e+00 260,07   117,45  0,27  0,16  11,32   0,00 0,44 0,00
204019061    0 150,14398   2,20490 4,1813   0,0012 1 1212,00   0,00 -16,813 0,000 42,75  0,40    0,00    0,00000000e+00  76,59   150,05 -0,33  0,34   1,00   0,00 1,00 0,00
204053120    0 150,13837   2,19397 4,8441   0,0021 1    6,50   0,00 -22,225 0,016 42,65  0,92    0,00    0,00000000e+00 154,60   144,26 -0,22  0,27   3,46   0,00 0,84 0,00
206004030    0 150,16310   2,20008 3,1261   0,0013 1 1170,50   0,00 -15,699 0,000 42,29  0,56 1046,54    1,26310000e+02 161,36   130,34 -0,16  0,15   1,00   0,00 1,00 0,00
206005031    0 150,16983   2,20109 3,1305   0,0020 2   16,72   6,52 -20,109 0,036 42,21  0,89    0,00    0,00000000e+00 371,34   218,00  0,19  0,21  10,58   0,00 0,21 0,00
206012087    0 150,16576   2,19711 3,2766   0,0013 3   78,42  21,11 -19,721 0,063 42,73  0,61  494,45    1,43670000e+02 209,97   130,88  0,26  0,16   1,44   0,00 0,71 0,00
206013088    0 150,17506   2,20381 3,4387   0,0015 2   32,63  16,74 -18,697 0,145 41,93  1,14    0,00    0,00000000e+00 204,68   140,85  0,06  0,19   4,70   0,00 0,50 0,00
206014089    0 150,17622   2,20590 3,4619   0,0017 2  593,66   0,00 -16,643 0,000 42,37  0,54    0,00    0,00000000e+00 269,63   157,64  0,28  0,16   6,55   0,00 0,45 0,00
206027164    0 150,16112   2,20648 3,6441   0,0012 3   99,97  29,55 -19,090 0,081 42,58  0,66    0,00    0,00000000e+00 155,06    73,74  0,37  0,08   5,02   0,00 0,20 0,00
206094265    0 150,16457   2,19966 5,8302   0,0024 1   23,70  27,38 -19,891 0,161 42,27  2,64    0,00    0,00000000e+00  72,07   176,12  0,40  0,28  18,22   0,00 0,05 0,00
207007152    0 150,18350   2,20332 3,0858   0,0020 2  450,49   0,00 -16,127 0,000 42,05  0,74    0,00    0,00000000e+00 372,03   240,02 -0,06  0,22   1,00   0,00 1,00 0,00
207008153    0 150,17667   2,20053 3,1291   0,0017 2   64,61  14,16 -19,098 0,072 42,39  0,48    0,00    0,00000000e+00 378,83   274,29  0,30  0,29   2,94   0,00 0,73 0,00
207009154    0 150,19022   2,19458 3,3129   0,0021 1  242,54   0,00 -16,533 0,000 41,94  1,08    0,00    0,00000000e+00 161,73   224,15 -0,30  0,25   1,00   0,00 1,00 0,00
207010155    0 150,18073   2,19492 3,3345   0,0012 3   56,07   9,14 -19,673 0,056 42,56  0,36    0,00    0,00000000e+00 337,10   101,69  0,12  0,11   8,72   0,00 0,11 0,00
207012157    0 150,18687   2,19571 3,4682   0,0013 2  139,46  56,94 -17,603 0,361 42,13  0,54    0,00    0,00000000e+00  45,63   269,82 -0,18  0,20   3,91   0,00 0,20 0,00
207013158    0 150,17645   2,20540 3,5325   0,0015 1   39,91   0,00 -16,614 0,000 41,19  6,52    0,00    0,00000000e+00 206,04   144,20  0,15  0,20   1,00   0,00 1,00 0,00
207015160    0 150,18796   2,19640 3,6048   0,0014 1  567,98   0,00 -16,314 0,000 42,22  0,56  576,13    1,39370000e+02 236,80   204,24 -0,23  0,26   1,00   0,00 1,00 0,00
207017162    0 150,18274   2,19858 3,8073   0,0019 1  123,76  61,10 -17,567 0,389 42,06  0,78    0,00    0,00000000e+00 209,08   163,98  0,04  0,22   1,00   0,00 1,00 0,00
207018163    0 150,17732   2,20895 3,8646   0,0017 3   73,97  16,76 -19,503 0,086 42,61  0,49    0,00    0,00000000e+00 333,45   153,15  0,15  0,17   3,52   0,00 0,30 0,00
207019164    0 150,17780   2,19413 3,8651   0,0017 3   45,29   6,73 -20,408 0,032 42,76  0,34    0,00    0,00000000e+00 338,43   125,53  0,25  0,13   3,95   0,00 0,44 0,00
207020165    0 150,18054   2,20794 3,9649   0,0013 3   70,83  13,67 -19,248 0,106 42,49  0,38    0,00    0,00000000e+00 186,03    93,27  0,14  0,14   1,72   0,00 0,48 0,00
207022169    0 150,18793   2,20267 3,9825   0,0018 1  220,04   0,00 -16,450 0,000 41,86  1,35    0,00    0,00000000e+00 103,46   783,80  0,40  0,33   4,94   0,00 0,22 0,00
207023170    0 150,18973   2,20413 4,0612   0,0014 3  117,01  26,32 -18,779 0,124 42,52  0,45    0,00    0,00000000e+00 279,16    75,41  0,21  0,08   1,87   0,00 0,50 0,00
207024171    0 150,18797   2,19975 4,0850   0,0021 1  197,76   0,00 -16,569 0,000 41,87  1,35    0,00    0,00000000e+00 255,32   163,28 -0,03  0,21   1,00   0,00 1,00 0,00
207034183    0 150,19034   2,20866 6,5044   0,0026 1  397,47   0,00 -17,841 0,000 42,68  0,90    0,00    0,00000000e+00 195,37   131,71  0,23  0,20   1,00   0,00 1,00 0,00
207041194    0 150,18141   2,20594 4,2615   0,0016 2   33,57  12,25 -19,102 0,143 42,11  0,78    0,00    0,00000000e+00 224,99   103,15  0,18  0,14   2,40   0,00 0,64 0,00
207043197    0 150,18199   2,19618 4,3953   0,0018 1  178,64   0,00 -16,796 0,000 41,91  1,28    0,00    0,00000000e+00 179,71   147,96  0,09  0,25   1,00   0,00 1,00 0,00
207044198    0 150,18681   2,19509 4,4244   0,0015 2   15,67   5,18 -20,336 0,037 42,27  0,76    0,00    0,00000000e+00 118,05   115,24  0,11  0,21   3,13   0,00 0,72 0,00
207045199    0 150,18314   2,19765 4,4231   0,0018 2   33,44   9,23 -19,506 0,077 42,27  0,61    0,00    0,00000000e+00 233,68   157,54  0,25  0,24   8,77   0,00 0,38 0,00
207046200    0 150,17639   2,19498 4,4383   0,0016 2  147,20  49,28 -18,302 0,273 42,43  0,51    0,00    0,00000000e+00 282,60   103,74  0,10  0,12   3,34   0,00 0,32 0,00
207047201    0 150,18147   2,20829 4,4431   0,0011 3  141,72  54,12 -18,504 0,338 42,50  0,50  316,63    8,02100000e+01 236,93    63,23  0,32  0,06   1,42   0,00 0,55 0,00
207048202    0 150,18683   2,20291 4,5316   0,0015 1   14,27  15,91 -18,726 0,214 41,59  2,53    0,00    0,00000000e+00   6,87  1024,53 -0,06  0,22   1,00   0,00 1,00 0,00
207054221    0 150,18703   2,19920 4,6385   0,0020 2  169,54   0,00 -16,861 0,000 41,92  1,23    0,00    0,00000000e+00 171,53   169,48  0,40  0,18   1,00   0,00 1,00 0,00
207058230    0 150,19138   2,19836 4,7221   0,0018 1  138,23   0,00 -16,945 0,000 41,86  1,52    0,00    0,00000000e+00 179,29   111,80 -0,12  0,18   1,00   0,00 1,00 0,00
207064240    0 150,18713   2,20500 5,0684   0,0015 2   70,19  16,73 -19,401 0,171 42,55  0,41    0,00    0,00000000e+00 155,35    72,09  0,16  0,13   1,00   0,00 1,00 0,00
207068244    0 150,17973   2,19777 5,3961   0,0019 2  467,87   0,00 -17,743 0,000 42,71  0,58    0,00    0,00000000e+00 145,19    95,16  0,09  0,18   1,00   0,00 1,00 0,00
208005148    0 150,08368   2,21822 3,0109   0,0017 2   51,01  16,21 -18,508 0,154 42,05  0,65    0,00    0,00000000e+00 313,11   238,20  0,24  0,26   3,33   0,00 1,00 0,00
208006149    0 150,08356   2,21595 3,0108   0,0014 2   25,72   5,04 -20,356 0,029 42,49  0,45  592,97    1,81740000e+02 293,55   184,36  0,33  0,17   6,01   0,00 0,50 0,00
208007150    0 150,08717   2,20897 3,0164   0,0014 1  244,87   0,00 -16,170 0,000 41,80  1,20    0,00    0,00000000e+00 103,36   225,11  0,17  0,23   1,00   0,00 1,00 0,00
208011254    0 150,08907   2,21185 3,1786   0,0012 2  182,40   0,00 -16,255 0,000 41,71  1,28    0,00    0,00000000e+00  79,24   176,14  0,06  0,17   1,00   0,00 1,00 0,00
208012255    0 150,09004   2,22159 3,2409   0,0019 2   80,99  14,93 -18,982 0,069 42,44  0,40 1014,48    2,14840000e+02 405,64   213,54  0,09  0,16   6,53   0,00 0,36 0,00
208013257    0 150,09395   2,22466 3,2592   0,0011 1  112,25   0,00 -16,026 0,000 41,40  4,40    0,00    0,00000000e+00  82,10   108,58 -0,06  0,12   1,00   0,00 1,00 0,00
208015259    0 150,08620   2,21570 3,2927   0,0013 1  238,71   0,00 -16,151 0,000 41,78  1,21    0,00    0,00000000e+00  29,83   467,83  0,11  0,22   1,00   0,00 1,00 0,00
208018270    0 150,09386   2,21199 3,3874   0,0015 3   66,90  14,47 -19,261 0,078 42,47  0,47    0,00    0,00000000e+00 271,01   128,06  0,19  0,14  10,29   0,00 0,20 0,00
208019271    0 150,09444   2,21582 3,3948   0,0020 1    6,71   2,01 -20,906 0,030 42,13  0,69    0,00    0,00000000e+00 489,84   242,86 -0,16  0,21   0,73   0,00 0,70 0,00
208021281    0 150,09682   2,21015 3,4304   0,0015 2  201,88 139,28 -17,143 0,662 42,10  0,73    0,00    0,00000000e+00 233,33   135,30 -0,09  0,15   1,00   0,00 1,00 0,00
208026292    0 150,09752   2,21080 3,7841   0,0011 3  174,57  31,00 -18,856 0,113 42,73  0,33    0,00    0,00000000e+00 209,93    37,58  0,13  0,05   1,41   0,00 0,55 0,00
208030302    0 150,09027   2,20898 4,0658   0,0013 3   22,15   3,72 -21,057 0,030 42,71  0,38    0,00    0,00000000e+00 225,77    54,80  0,35  0,05   3,68   0,00 0,60 0,00
208031303    0 150,09122   2,21246 4,0669   0,0014 2   55,08  18,84 -19,012 0,135 42,29  0,73  385,12    1,35480000e+02 247,82   168,89 -0,09  0,26   3,57   0,00 1,00 0,00
208058360    0 150,08708   2,21601 4,8985   0,0017 2   44,44  15,82 -19,494 0,136 42,39  0,77    0,00    0,00000000e+00 211,78   101,92  0,19  0,16   6,24   0,00 0,22 0,00
208059361    0 150,09680   2,22013 4,8988   0,0016 3   29,99   6,39 -20,724 0,130 42,71  0,40    0,00    0,00000000e+00 271,58    97,31  0,24  0,14   2,60   0,00 0,43 0,00
208061363    0 150,08507   2,21337 5,0219   0,0019 3  107,18  26,03 -19,656 0,147 42,83  0,46    0,00    0,00000000e+00 347,19    83,39  0,30  0,07   4,58   0,00 0,37 0,00
208078383    0 150,09058   2,20854 5,8054   0,0030 1  105,52  95,43 -18,848 0,497 42,50  1,79    0,00    0,00000000e+00 345,09   177,11  0,29  0,20   1,00   0,00 1,00 0,00
208080385    0 150,08510   2,21894 5,8602   0,0023 1   43,63   0,00 -18,782 0,000 42,09  1,66    0,00    0,00000000e+00 105,07   190,49 -0,26  0,31   1,00   0,00 1,00 0,00
209004106    0 150,09976   2,21955 3,0234   0,0013 1   36,73   0,00 -16,199 0,000 40,99  6,86    0,00    0,00000000e+00  42,16   396,91  0,14  0,22   1,00   0,00 1,00 0,00
209005107    0 150,10522   2,21015 3,1017   0,0016 2   45,13  28,72 -17,930 0,271 41,77  1,35    0,00    0,00000000e+00 142,68   189,37 -0,18  0,19   1,00   0,00 1,00 0,00
209006108    0 150,10895   2,22118 3,1225   0,0021 1  504,87   0,00 -15,854 0,000 41,99  0,76    0,00    0,00000000e+00 310,44   246,89 -0,17  0,26 101,00   0,00 1,00 0,00
209010135    0 150,10565   2,22057 3,2045   0,0021 1   14,32   4,26 -20,451 0,135 42,28  0,62    0,00    0,00000000e+00 187,52   250,08  0,40  0,26   7,53   0,00 0,47 0,00
209013149    0 150,10381   2,21037 3,2373   0,0010 2   64,11  10,91 -19,585 0,045 42,58  0,38  579,64    1,04640000e+02 173,30   108,92  0,29  0,10   4,31   0,00 0,79 0,00
209015151    0 150,10768   2,20976 3,2806   0,0016 2  528,14   0,00 -15,860 0,000 42,01  0,80    0,00    0,00000000e+00 165,06   179,83  0,24  0,22   1,00   0,00 1,00 0,00
209017156    0 150,10722   2,21989 3,4363   0,0010 2  152,95  54,11 -17,566 0,290 42,15  0,53  507,20    8,73900000e+01 112,35   124,47  0,04  0,16   1,83   0,00 1,00 0,00
209018157    0 150,10773   2,21056 3,5126   0,0012 1   54,19  24,66 -18,005 0,220 41,88  0,94    0,00    0,00000000e+00  97,27   123,28 -0,10  0,17   0,74   0,00 1,00 0,00
209019158    0 150,10277   2,21881 3,6255   0,0011 1  115,15  27,50 -18,911 0,095 42,57  0,51    0,00    0,00000000e+00 109,81    87,70 -0,15  0,13   3,84   0,00 0,57 0,00
209023164    0 150,10097   2,21398 3,8245   0,0015 3  252,70  38,45 -19,285 0,104 43,06  0,27  612,51    1,54080000e+02 189,55   111,95  0,30  0,12   5,35   0,00 0,55 0,00
